date,EMB,ICLN,SRLN
2021-03-10 05:00:00,86.86600494384766,22.6858024597168,33.020057678222656
2021-03-11 05:00:00,87.5113296508789,24.12482261657715,33.03448486328125
2021-03-12 05:00:00,86.41183471679688,23.93671607971192,33.02728271484375
2021-03-15 04:00:00,86.97752380371094,23.80504035949707,33.005653381347656
2021-03-16 04:00:00,87.28031158447266,23.259525299072266,33.01285552978516
2021-03-17 04:00:00,88.01325988769531,22.619962692260746,33.01285552978516
2021-03-18 04:00:00,86.81817626953125,21.387853622436523,33.005653381347656
2021-03-19 04:00:00,87.07313537597656,21.952178955078125,32.96959686279297
2021-03-22 04:00:00,87.26435089111328,22.478878021240234,33.005653381347656
2021-03-23 04:00:00,86.95365142822266,22.055639266967773,32.96959686279297
2021-03-24 04:00:00,87.14481353759766,21.068071365356445,32.962379455566406
2021-03-25 04:00:00,87.01737976074219,21.171531677246094,32.96959686279297
2021-03-26 04:00:00,87.04924011230469,21.59477424621582,33.005653381347656
2021-03-29 04:00:00,86.59513854980469,21.07747840881348,32.984004974365234
2021-03-30 04:00:00,86.63494873046875,22.09326171875,32.984004974365234
2021-03-31 04:00:00,86.74649810791016,22.85509490966797,32.976802825927734
2021-04-01 04:00:00,87.43226623535156,22.742231369018555,33.06363677978516
2021-04-05 04:00:00,87.3283462524414,22.39423370361328,33.05640411376953
2021-04-06 04:00:00,87.62408447265625,22.39423370361328,33.16494369506836
2021-04-07 04:00:00,87.32035827636719,21.764074325561523,33.2083625793457
2021-04-08 04:00:00,87.82390594482422,22.04623413085937,33.222835540771484
2021-04-09 04:00:00,87.58411407470703,22.074445724487305,33.23731231689453
2021-04-12 04:00:00,87.7280044555664,21.63239479064941,33.215606689453125
2021-04-13 04:00:00,88.19157409667969,22.074445724487305,33.25901412963867
2021-04-14 04:00:00,88.11165618896484,21.999208450317383,33.215606689453125
2021-04-15 04:00:00,89.18267822265625,21.679424285888672,33.24454879760742
2021-04-16 04:00:00,88.89495086669922,22.403640747070312,33.17942428588867
2021-04-19 04:00:00,88.83097076416016,21.858123779296875,33.215606689453125
2021-04-20 04:00:00,88.60719299316406,21.660614013671875,33.17942428588867
2021-04-21 04:00:00,88.77503967285156,22.083852767944336,33.17219543457031
2021-04-22 04:00:00,88.91090393066406,22.619962692260746,33.17219543457031
2021-04-23 04:00:00,89.06278228759766,23.04320526123047,33.20113754272461
2021-04-26 04:00:00,88.65516662597656,23.15607070922852,33.19389343261719
2021-04-27 04:00:00,88.17559051513672,23.08082771301269,33.20113754272461
2021-04-28 04:00:00,88.47128295898438,22.610557556152344,33.23731231689453
2021-04-29 04:00:00,88.57524108886719,22.26255989074707,33.222835540771484
2021-04-30 04:00:00,88.83097076416016,21.858123779296875,33.222835540771484
2021-05-03 04:00:00,88.7091293334961,21.547748565673828,33.25916290283203
2021-05-04 04:00:00,88.78931427001953,20.66364097595215,33.24463653564453
2021-05-05 04:00:00,88.90956115722656,20.63542556762696,33.230098724365234
2021-05-06 04:00:00,89.07791900634766,20.3626708984375,33.266414642333984
2021-05-07 04:00:00,89.47880554199219,20.729480743408203,33.27370071411133
2021-05-10 04:00:00,89.27838134765625,20.108720779418945,33.31726837158203
2021-05-11 04:00:00,89.06993103027344,20.15574836730957,33.302738189697266
2021-05-12 04:00:00,88.2601089477539,19.478561401367188,33.25191116333008
2021-05-13 04:00:00,88.71710968017578,19.55380821228028,33.302738189697266
2021-05-14 04:00:00,89.1821517944336,20.31564140319824,33.309993743896484
2021-05-17 04:00:00,89.13407135009766,20.12753295898437,33.29548263549805
2021-05-18 04:00:00,89.12602996826172,20.503751754760746,33.35358047485352
2021-05-19 04:00:00,88.7091293334961,20.66364097595215,33.339054107666016
2021-05-20 04:00:00,89.32649993896484,21.190343856811523,33.35358047485352
2021-05-21 04:00:00,89.15010833740234,21.23737144470215,33.382625579833984
2021-05-24 04:00:00,89.24630737304688,21.27499389648437,33.404422760009766
2021-05-25 04:00:00,89.67926025390625,21.21855926513672,33.41168975830078
2021-05-26 04:00:00,89.67127990722656,21.47250366210937,33.4625358581543
2021-05-27 04:00:00,89.50286865234375,21.45369338989257,33.46981430053711
2021-05-28 04:00:00,89.68731689453125,21.557153701782227,33.54243469238281
2021-06-01 04:00:00,89.80631256103516,21.5101261138916,33.54241943359375
2021-06-02 04:00:00,89.94309997558594,21.16212654113769,33.59347915649414
2021-06-03 04:00:00,89.50068664550781,20.77650451660156,33.57158660888672
2021-06-04 04:00:00,90.0959014892578,20.97402000427246,33.56431198120117
2021-06-07 04:00:00,89.89482879638672,21.086885452270508,33.622615814208984
